"country","site_name","year","lat","lon","max","year_idx"
"IRL","AranmoreIsland-Leabgarrow",1976,54.9905,-8.4955,NA,9
"IRL","AranmoreIsland-Leabgarrow",1977,54.9905,-8.4955,NA,10
"IRL","AranmoreIsland-Leabgarrow",1978,54.9905,-8.4955,NA,11
"IRL","AranmoreIsland-Leabgarrow",1979,54.9905,-8.4955,NA,12
"IRL","AranmoreIsland-Leabgarrow",1980,54.9905,-8.4955,NA,13
"IRL","AranmoreIsland-Leabgarrow",1981,54.9905,-8.4955,NA,14
"IRL","AranmoreIsland-Leabgarrow",1982,54.9905,-8.4955,NA,15
"IRL","AranmoreIsland-Leabgarrow",1983,54.9905,-8.4955,NA,16
"IRL","AranmoreIsland-Leabgarrow",1984,54.9905,-8.4955,NA,17
"IRL","AranmoreIsland-Leabgarrow",1985,54.9905,-8.4955,NA,18
"IRL","AranmoreIsland-Leabgarrow",1986,54.9905,-8.4955,NA,19
"IRL","AranmoreIsland-Leabgarrow",1987,54.9905,-8.4955,NA,20
"IRL","AranmoreIsland-Leabgarrow",1988,54.9905,-8.4955,NA,21
"IRL","AranmoreIsland-Leabgarrow",1989,54.9905,-8.4955,NA,22
"IRL","AranmoreIsland-Leabgarrow",1990,54.9905,-8.4955,NA,23
"IRL","AranmoreIsland-Leabgarrow",1991,54.9905,-8.4955,NA,24
"IRL","AranmoreIsland-Leabgarrow",1992,54.9905,-8.4955,NA,25
"IRL","AranmoreIsland-Leabgarrow",1993,54.9905,-8.4955,NA,26
"IRL","AranmoreIsland-Leabgarrow",1994,54.9905,-8.4955,NA,27
"IRL","AranmoreIsland-Leabgarrow",1995,54.9905,-8.4955,NA,28
"IRL","AranmoreIsland-Leabgarrow",1996,54.9905,-8.4955,NA,29
"IRL","AranmoreIsland-Leabgarrow",1997,54.9905,-8.4955,NA,30
"IRL","AranmoreIsland-Leabgarrow",1998,54.9905,-8.4955,NA,31
"IRL","AranmoreIsland-Leabgarrow",1999,54.9905,-8.4955,NA,32
"IRL","AranmoreIsland-Leabgarrow",2000,54.9905,-8.4955,NA,33
"IRL","AranmoreIsland-Leabgarrow",2001,54.9905,-8.4955,NA,34
"IRL","AranmoreIsland-Leabgarrow",2002,54.9905,-8.4955,NA,35
"IRL","AranmoreIsland-Leabgarrow",2003,54.9905,-8.4955,NA,36
"IRL","AranmoreIsland-Leabgarrow",2004,54.9905,-8.4955,NA,37
"IRL","AranmoreIsland-Leabgarrow",2005,54.9905,-8.4955,NA,38
"IRL","AranmoreIsland-Leabgarrow",2006,54.9905,-8.4955,NA,39
"IRL","AranmoreIsland-Leabgarrow",2007,54.9905,-8.4955,NA,40
"IRL","AranmoreIsland-Leabgarrow",2008,54.9905,-8.4955,0.205960465803153,41
"IRL","AranmoreIsland-Leabgarrow",2009,54.9905,-8.4955,0.853965596546044,42
"IRL","AranmoreIsland-Leabgarrow",2010,54.9905,-8.4955,1.04847669976443,43
"IRL","AranmoreIsland-Leabgarrow",2011,54.9905,-8.4955,0.92520746286714,44
"IRL","AranmoreIsland-Leabgarrow",2012,54.9905,-8.4955,0.834024539399492,45
"IRL","AranmoreIsland-Leabgarrow",2013,54.9905,-8.4955,1.15136892880271,46
"IRL","AranmoreIsland-Leabgarrow",2014,54.9905,-8.4955,0.98613766564021,47
"IRL","AranmoreIsland-Leabgarrow",2015,54.9905,-8.4955,1.30644931582219,48
"IRL","AranmoreIsland-Leabgarrow",2016,54.9905,-8.4955,0.861371370975036,49
"IRL","AranmoreIsland-Leabgarrow",2017,54.9905,-8.4955,0.776607152403797,50
"IRL","AranmoreIsland-Leabgarrow",2018,54.9905,-8.4955,0.980146545553466,51
"IRL","AranmoreIsland-Leabgarrow",2019,54.9905,-8.4955,0.817570954200352,52
"IRL","AranmoreIsland-Leabgarrow",2020,54.9905,-8.4955,1.18492841361406,53
"IRL","AranmoreIsland-Leabgarrow",2021,54.9905,-8.4955,0.752264017719414,54
"IRL","AranmoreIsland-Leabgarrow",2022,54.9905,-8.4955,0.776919908514112,55
"IRL","AranmoreIsland-Leabgarrow",2023,54.9905,-8.4955,0.906812224731164,56
"IRL","AranmoreIsland-Leabgarrow",2024,54.9905,-8.4955,0.517120588883702,57
"IRL","AranmoreIsland-Leabgarrow",2025,54.9905,-8.4955,NA,58
"IRL","ArklowHarbour",1968,52.792,-6.1452,NA,1
"IRL","ArklowHarbour",1969,52.792,-6.1452,NA,2
"IRL","ArklowHarbour",1970,52.792,-6.1452,NA,3
"IRL","ArklowHarbour",1971,52.792,-6.1452,NA,4
"IRL","ArklowHarbour",1972,52.792,-6.1452,NA,5
"IRL","ArklowHarbour",1973,52.792,-6.1452,NA,6
"IRL","ArklowHarbour",1974,52.792,-6.1452,NA,7
"IRL","ArklowHarbour",1975,52.792,-6.1452,NA,8
"IRL","ArklowHarbour",1976,52.792,-6.1452,NA,9
"IRL","ArklowHarbour",1977,52.792,-6.1452,NA,10
"IRL","ArklowHarbour",1978,52.792,-6.1452,NA,11
"IRL","ArklowHarbour",1979,52.792,-6.1452,NA,12
"IRL","ArklowHarbour",1980,52.792,-6.1452,NA,13
"IRL","ArklowHarbour",1981,52.792,-6.1452,NA,14
"IRL","ArklowHarbour",1982,52.792,-6.1452,NA,15
"IRL","ArklowHarbour",1983,52.792,-6.1452,NA,16
"IRL","ArklowHarbour",1984,52.792,-6.1452,NA,17
"IRL","ArklowHarbour",1985,52.792,-6.1452,NA,18
"IRL","ArklowHarbour",1986,52.792,-6.1452,NA,19
"IRL","ArklowHarbour",1987,52.792,-6.1452,NA,20
"IRL","ArklowHarbour",1988,52.792,-6.1452,NA,21
"IRL","ArklowHarbour",1989,52.792,-6.1452,NA,22
"IRL","ArklowHarbour",1990,52.792,-6.1452,NA,23
"IRL","ArklowHarbour",1991,52.792,-6.1452,NA,24
"IRL","ArklowHarbour",1992,52.792,-6.1452,NA,25
"IRL","ArklowHarbour",1993,52.792,-6.1452,NA,26
"IRL","ArklowHarbour",1994,52.792,-6.1452,NA,27
"IRL","ArklowHarbour",1995,52.792,-6.1452,NA,28
"IRL","ArklowHarbour",1996,52.792,-6.1452,NA,29
"IRL","ArklowHarbour",1997,52.792,-6.1452,NA,30
"IRL","ArklowHarbour",1998,52.792,-6.1452,NA,31
"IRL","ArklowHarbour",1999,52.792,-6.1452,NA,32
"IRL","ArklowHarbour",2000,52.792,-6.1452,NA,33
"IRL","ArklowHarbour",2001,52.792,-6.1452,NA,34
"IRL","ArklowHarbour",2002,52.792,-6.1452,NA,35
"IRL","ArklowHarbour",2003,52.792,-6.1452,NA,36
"IRL","ArklowHarbour",2004,52.792,-6.1452,NA,37
"IRL","ArklowHarbour",2005,52.792,-6.1452,NA,38
"IRL","ArklowHarbour",2006,52.792,-6.1452,NA,39
"IRL","ArklowHarbour",2007,52.792,-6.1452,NA,40
"IRL","ArklowHarbour",2008,52.792,-6.1452,0.00118609200591088,41
"IRL","ArklowHarbour",2009,52.792,-6.1452,0.754733724156833,42
"IRL","ArklowHarbour",2010,52.792,-6.1452,0.644559059992319,43
"IRL","ArklowHarbour",2011,52.792,-6.1452,0.598213831861366,44
"IRL","ArklowHarbour",2012,52.792,-6.1452,0.702023698128296,45
"IRL","ArklowHarbour",2013,52.792,-6.1452,0.696356906166091,46
"IRL","ArklowHarbour",2014,52.792,-6.1452,1.39318646201122,47
"IRL","ArklowHarbour",2015,52.792,-6.1452,0.853393635094163,48
"IRL","ArklowHarbour",2016,52.792,-6.1452,0.644687926251375,49
"IRL","ArklowHarbour",2017,52.792,-6.1452,0.68650633510022,50
"IRL","ArklowHarbour",2018,52.792,-6.1452,0.820179863813043,51
"IRL","ArklowHarbour",2019,52.792,-6.1452,0.64074821894429,52
"IRL","ArklowHarbour",2020,52.792,-6.1452,1.85025396924261,53
"IRL","ArklowHarbour",2021,52.792,-6.1452,0.695903143641239,54
"IRL","ArklowHarbour",2022,52.792,-6.1452,0.551791998064602,55
"IRL","ArklowHarbour",2023,52.792,-6.1452,0.77300608138577,56
"IRL","ArklowHarbour",2024,52.792,-6.1452,1.27585086399416,57
"IRL","ArklowHarbour",2025,52.792,-6.1452,0.966054182471966,58
"IRL","BallycottonHarbour",1968,51.8278,-8.0007,NA,1
"IRL","BallycottonHarbour",1969,51.8278,-8.0007,NA,2
"IRL","BallycottonHarbour",1970,51.8278,-8.0007,NA,3
"IRL","BallycottonHarbour",1971,51.8278,-8.0007,NA,4
"IRL","BallycottonHarbour",1972,51.8278,-8.0007,NA,5
"IRL","BallycottonHarbour",1973,51.8278,-8.0007,NA,6
"IRL","BallycottonHarbour",1974,51.8278,-8.0007,NA,7
"IRL","BallycottonHarbour",1975,51.8278,-8.0007,NA,8
"IRL","BallycottonHarbour",1976,51.8278,-8.0007,NA,9
"IRL","BallycottonHarbour",1977,51.8278,-8.0007,NA,10
"IRL","BallycottonHarbour",1978,51.8278,-8.0007,NA,11
"IRL","BallycottonHarbour",1979,51.8278,-8.0007,NA,12
"IRL","BallycottonHarbour",1980,51.8278,-8.0007,NA,13
"IRL","BallycottonHarbour",1981,51.8278,-8.0007,NA,14
"IRL","BallycottonHarbour",1982,51.8278,-8.0007,NA,15
"IRL","BallycottonHarbour",1983,51.8278,-8.0007,NA,16
"IRL","BallycottonHarbour",1984,51.8278,-8.0007,NA,17
"IRL","BallycottonHarbour",1985,51.8278,-8.0007,NA,18
"IRL","BallycottonHarbour",1986,51.8278,-8.0007,NA,19
"IRL","BallycottonHarbour",1987,51.8278,-8.0007,NA,20
"IRL","BallycottonHarbour",1988,51.8278,-8.0007,NA,21
"IRL","BallycottonHarbour",1989,51.8278,-8.0007,NA,22
"IRL","BallycottonHarbour",1990,51.8278,-8.0007,NA,23
"IRL","BallycottonHarbour",1991,51.8278,-8.0007,NA,24
"IRL","BallycottonHarbour",1992,51.8278,-8.0007,NA,25
"IRL","BallycottonHarbour",1993,51.8278,-8.0007,NA,26
"IRL","BallycottonHarbour",1994,51.8278,-8.0007,NA,27
"IRL","BallycottonHarbour",1995,51.8278,-8.0007,NA,28
"IRL","BallycottonHarbour",1996,51.8278,-8.0007,NA,29
"IRL","BallycottonHarbour",1997,51.8278,-8.0007,NA,30
"IRL","BallycottonHarbour",1998,51.8278,-8.0007,NA,31
"IRL","BallycottonHarbour",1999,51.8278,-8.0007,NA,32
"IRL","BallycottonHarbour",2000,51.8278,-8.0007,NA,33
"IRL","BallycottonHarbour",2001,51.8278,-8.0007,NA,34
"IRL","BallycottonHarbour",2002,51.8278,-8.0007,NA,35
"IRL","BallycottonHarbour",2003,51.8278,-8.0007,NA,36
"IRL","BallycottonHarbour",2004,51.8278,-8.0007,NA,37
"IRL","BallycottonHarbour",2005,51.8278,-8.0007,NA,38
"IRL","BallycottonHarbour",2006,51.8278,-8.0007,NA,39
"IRL","BallycottonHarbour",2007,51.8278,-8.0007,NA,40
"IRL","BallycottonHarbour",2008,51.8278,-8.0007,NA,41
"IRL","BallycottonHarbour",2009,51.8278,-8.0007,NA,42
"IRL","BallycottonHarbour",2010,51.8278,-8.0007,0.535095934524283,43
"IRL","BallycottonHarbour",2011,51.8278,-8.0007,0.57605793081505,44
"IRL","BallycottonHarbour",2012,51.8278,-8.0007,0.889266922308057,45
"IRL","BallycottonHarbour",2013,51.8278,-8.0007,0.729147237487306,46
"IRL","BallycottonHarbour",2014,51.8278,-8.0007,1.26156430055385,47
"IRL","BallycottonHarbour",2015,51.8278,-8.0007,0.801144967649112,48
"IRL","BallycottonHarbour",2016,51.8278,-8.0007,0.823156198991598,49
"IRL","BallycottonHarbour",2017,51.8278,-8.0007,0.980451906717962,50
"IRL","BallycottonHarbour",2018,51.8278,-8.0007,0.942727008493936,51
"IRL","BallycottonHarbour",2019,51.8278,-8.0007,0.810976340478607,52
"IRL","BallycottonHarbour",2020,51.8278,-8.0007,0.890077451788866,53
"IRL","BallycottonHarbour",2021,51.8278,-8.0007,0.727954410069353,54
"IRL","BallycottonHarbour",2022,51.8278,-8.0007,0.768420354501994,55
"IRL","BallycottonHarbour",2023,51.8278,-8.0007,0.78403606175507,56
"IRL","BallycottonHarbour",2024,51.8278,-8.0007,0.481978527828016,57
"IRL","BallycottonHarbour",2025,51.8278,-8.0007,NA,58
"IRL","BallyglassHarbour",1968,54.2536,-9.8928,NA,1
"IRL","BallyglassHarbour",1969,54.2536,-9.8928,NA,2
"IRL","BallyglassHarbour",1970,54.2536,-9.8928,NA,3
"IRL","BallyglassHarbour",1971,54.2536,-9.8928,NA,4
"IRL","BallyglassHarbour",1972,54.2536,-9.8928,NA,5
"IRL","BallyglassHarbour",1973,54.2536,-9.8928,NA,6
"IRL","BallyglassHarbour",1974,54.2536,-9.8928,NA,7
"IRL","BallyglassHarbour",1975,54.2536,-9.8928,NA,8
"IRL","BallyglassHarbour",1976,54.2536,-9.8928,NA,9
"IRL","BallyglassHarbour",1977,54.2536,-9.8928,NA,10
"IRL","BallyglassHarbour",1978,54.2536,-9.8928,NA,11
"IRL","BallyglassHarbour",1979,54.2536,-9.8928,NA,12
"IRL","BallyglassHarbour",1980,54.2536,-9.8928,NA,13
"IRL","BallyglassHarbour",1981,54.2536,-9.8928,NA,14
"IRL","BallyglassHarbour",1982,54.2536,-9.8928,NA,15
"IRL","BallyglassHarbour",1983,54.2536,-9.8928,NA,16
"IRL","BallyglassHarbour",1984,54.2536,-9.8928,NA,17
"IRL","BallyglassHarbour",1985,54.2536,-9.8928,NA,18
"IRL","BallyglassHarbour",1986,54.2536,-9.8928,NA,19
"IRL","BallyglassHarbour",1987,54.2536,-9.8928,NA,20
"IRL","BallyglassHarbour",1988,54.2536,-9.8928,NA,21
"IRL","BallyglassHarbour",1989,54.2536,-9.8928,NA,22
"IRL","BallyglassHarbour",1990,54.2536,-9.8928,NA,23
"IRL","BallyglassHarbour",1991,54.2536,-9.8928,NA,24
"IRL","BallyglassHarbour",1992,54.2536,-9.8928,NA,25
"IRL","BallyglassHarbour",1993,54.2536,-9.8928,NA,26
"IRL","BallyglassHarbour",1994,54.2536,-9.8928,NA,27
"IRL","BallyglassHarbour",1995,54.2536,-9.8928,NA,28
"IRL","BallyglassHarbour",1996,54.2536,-9.8928,NA,29
"IRL","BallyglassHarbour",1997,54.2536,-9.8928,NA,30
"IRL","BallyglassHarbour",1998,54.2536,-9.8928,NA,31
"IRL","BallyglassHarbour",1999,54.2536,-9.8928,NA,32
"IRL","BallyglassHarbour",2000,54.2536,-9.8928,NA,33
"IRL","BallyglassHarbour",2001,54.2536,-9.8928,NA,34
"IRL","BallyglassHarbour",2002,54.2536,-9.8928,NA,35
"IRL","BallyglassHarbour",2003,54.2536,-9.8928,NA,36
"IRL","BallyglassHarbour",2004,54.2536,-9.8928,NA,37
"IRL","BallyglassHarbour",2005,54.2536,-9.8928,NA,38
"IRL","BallyglassHarbour",2006,54.2536,-9.8928,NA,39
"IRL","BallyglassHarbour",2007,54.2536,-9.8928,NA,40
"IRL","BallyglassHarbour",2008,54.2536,-9.8928,0.459665395667998,41
"IRL","BallyglassHarbour",2009,54.2536,-9.8928,0.976051066323258,42
"IRL","BallyglassHarbour",2010,54.2536,-9.8928,0.585445273718491,43
"IRL","BallyglassHarbour",2011,54.2536,-9.8928,0.690477635843942,44
"IRL","BallyglassHarbour",2012,54.2536,-9.8928,0.701786343172745,45
"IRL","BallyglassHarbour",2013,54.2536,-9.8928,0.940140038297755,46
"IRL","BallyglassHarbour",2014,54.2536,-9.8928,0.893537875415602,47
"IRL","BallyglassHarbour",2015,54.2536,-9.8928,0.867226351350231,48
"IRL","BallyglassHarbour",2016,54.2536,-9.8928,0.466074228604005,49
"IRL","BallyglassHarbour",2017,54.2536,-9.8928,0.665466892909494,50
"IRL","BallyglassHarbour",2018,54.2536,-9.8928,0.89919233370785,51
"IRL","BallyglassHarbour",2019,54.2536,-9.8928,0.730105150782157,52
"IRL","BallyglassHarbour",2020,54.2536,-9.8928,0.953000754581298,53
"IRL","BallyglassHarbour",2021,54.2536,-9.8928,0.490038265365427,54
"IRL","BallyglassHarbour",2022,54.2536,-9.8928,0.554174589561798,55
"IRL","BallyglassHarbour",2023,54.2536,-9.8928,0.699059547138438,56
"IRL","BallyglassHarbour",2024,54.2536,-9.8928,0.501844077423326,57
"IRL","BallyglassHarbour",2025,54.2536,-9.8928,NA,58
"IRL","CastletownberePort",1968,51.6496,-9.9034,NA,1
"IRL","CastletownberePort",1969,51.6496,-9.9034,NA,2
"IRL","CastletownberePort",1970,51.6496,-9.9034,NA,3
"IRL","CastletownberePort",1971,51.6496,-9.9034,NA,4
"IRL","CastletownberePort",1972,51.6496,-9.9034,NA,5
"IRL","CastletownberePort",1973,51.6496,-9.9034,NA,6
"IRL","CastletownberePort",1974,51.6496,-9.9034,NA,7
"IRL","CastletownberePort",1975,51.6496,-9.9034,NA,8
"IRL","CastletownberePort",1976,51.6496,-9.9034,NA,9
"IRL","CastletownberePort",1977,51.6496,-9.9034,NA,10
"IRL","CastletownberePort",1978,51.6496,-9.9034,NA,11
"IRL","CastletownberePort",1979,51.6496,-9.9034,NA,12
"IRL","CastletownberePort",1980,51.6496,-9.9034,NA,13
"IRL","CastletownberePort",1981,51.6496,-9.9034,NA,14
"IRL","CastletownberePort",1982,51.6496,-9.9034,NA,15
"IRL","CastletownberePort",1983,51.6496,-9.9034,NA,16
"IRL","CastletownberePort",1984,51.6496,-9.9034,NA,17
"IRL","CastletownberePort",1985,51.6496,-9.9034,NA,18
"IRL","CastletownberePort",1986,51.6496,-9.9034,NA,19
"IRL","CastletownberePort",1987,51.6496,-9.9034,NA,20
"IRL","CastletownberePort",1988,51.6496,-9.9034,NA,21
"IRL","CastletownberePort",1989,51.6496,-9.9034,NA,22
"IRL","CastletownberePort",1990,51.6496,-9.9034,NA,23
"IRL","CastletownberePort",1991,51.6496,-9.9034,NA,24
"IRL","CastletownberePort",1992,51.6496,-9.9034,NA,25
"IRL","CastletownberePort",1993,51.6496,-9.9034,NA,26
"IRL","CastletownberePort",1994,51.6496,-9.9034,NA,27
"IRL","CastletownberePort",1995,51.6496,-9.9034,NA,28
"IRL","CastletownberePort",1996,51.6496,-9.9034,NA,29
"IRL","CastletownberePort",1997,51.6496,-9.9034,NA,30
"IRL","CastletownberePort",1998,51.6496,-9.9034,NA,31
"IRL","CastletownberePort",1999,51.6496,-9.9034,NA,32
"IRL","CastletownberePort",2000,51.6496,-9.9034,NA,33
"IRL","CastletownberePort",2001,51.6496,-9.9034,NA,34
"IRL","CastletownberePort",2002,51.6496,-9.9034,NA,35
"IRL","CastletownberePort",2003,51.6496,-9.9034,NA,36
"IRL","CastletownberePort",2004,51.6496,-9.9034,NA,37
"IRL","CastletownberePort",2005,51.6496,-9.9034,NA,38
"IRL","CastletownberePort",2006,51.6496,-9.9034,0.537478515617912,39
"IRL","CastletownberePort",2007,51.6496,-9.9034,0.761190437894395,40
"IRL","CastletownberePort",2008,51.6496,-9.9034,0.679718163324097,41
"IRL","CastletownberePort",2009,51.6496,-9.9034,0.646104309657737,42
"IRL","CastletownberePort",2010,51.6496,-9.9034,0.815672567838998,43
"IRL","CastletownberePort",2011,51.6496,-9.9034,0.53017601325152,44
"IRL","CastletownberePort",2012,51.6496,-9.9034,0.674763601388297,45
"IRL","CastletownberePort",2013,51.6496,-9.9034,0.629412318232421,46
"IRL","CastletownberePort",2014,51.6496,-9.9034,0.95702836109407,47
"IRL","CastletownberePort",2015,51.6496,-9.9034,0.569959966250181,48
"IRL","CastletownberePort",2016,51.6496,-9.9034,0.689218771303307,49
"IRL","CastletownberePort",2017,51.6496,-9.9034,0.880504721728969,50
"IRL","CastletownberePort",2018,51.6496,-9.9034,0.808705195818721,51
"IRL","CastletownberePort",2019,51.6496,-9.9034,0.851595370074137,52
"IRL","CastletownberePort",2020,51.6496,-9.9034,0.70649802067674,53
"IRL","CastletownberePort",2021,51.6496,-9.9034,0.707721126469908,54
"IRL","CastletownberePort",2022,51.6496,-9.9034,0.59139820926764,55
"IRL","CastletownberePort",2023,51.6496,-9.9034,0.65964379702265,56
"IRL","CastletownberePort",2024,51.6496,-9.9034,0.374646015355313,57
"IRL","CastletownberePort",2025,51.6496,-9.9034,NA,58
"IRL","DingleHarbour",1968,52.13924,-10.27732,NA,1
"IRL","DingleHarbour",1969,52.13924,-10.27732,NA,2
"IRL","DingleHarbour",1970,52.13924,-10.27732,NA,3
"IRL","DingleHarbour",1971,52.13924,-10.27732,NA,4
"IRL","DingleHarbour",1972,52.13924,-10.27732,NA,5
"IRL","DingleHarbour",1973,52.13924,-10.27732,NA,6
"IRL","DingleHarbour",1974,52.13924,-10.27732,NA,7
"IRL","DingleHarbour",1975,52.13924,-10.27732,NA,8
"IRL","DingleHarbour",1976,52.13924,-10.27732,NA,9
"IRL","DingleHarbour",1977,52.13924,-10.27732,NA,10
"IRL","DingleHarbour",1978,52.13924,-10.27732,NA,11
"IRL","DingleHarbour",1979,52.13924,-10.27732,NA,12
"IRL","DingleHarbour",1980,52.13924,-10.27732,NA,13
"IRL","DingleHarbour",1981,52.13924,-10.27732,NA,14
"IRL","DingleHarbour",1982,52.13924,-10.27732,NA,15
"IRL","DingleHarbour",1983,52.13924,-10.27732,NA,16
"IRL","DingleHarbour",1984,52.13924,-10.27732,NA,17
"IRL","DingleHarbour",1985,52.13924,-10.27732,NA,18
"IRL","DingleHarbour",1986,52.13924,-10.27732,NA,19
"IRL","DingleHarbour",1987,52.13924,-10.27732,NA,20
"IRL","DingleHarbour",1988,52.13924,-10.27732,NA,21
"IRL","DingleHarbour",1989,52.13924,-10.27732,NA,22
"IRL","DingleHarbour",1990,52.13924,-10.27732,NA,23
"IRL","DingleHarbour",1991,52.13924,-10.27732,NA,24
"IRL","DingleHarbour",1992,52.13924,-10.27732,NA,25
"IRL","DingleHarbour",1993,52.13924,-10.27732,NA,26
"IRL","DingleHarbour",1994,52.13924,-10.27732,NA,27
"IRL","DingleHarbour",1995,52.13924,-10.27732,NA,28
"IRL","DingleHarbour",1996,52.13924,-10.27732,NA,29
"IRL","DingleHarbour",1997,52.13924,-10.27732,NA,30
"IRL","DingleHarbour",1998,52.13924,-10.27732,NA,31
"IRL","DingleHarbour",1999,52.13924,-10.27732,NA,32
"IRL","DingleHarbour",2000,52.13924,-10.27732,NA,33
"IRL","DingleHarbour",2001,52.13924,-10.27732,NA,34
"IRL","DingleHarbour",2002,52.13924,-10.27732,NA,35
"IRL","DingleHarbour",2003,52.13924,-10.27732,NA,36
"IRL","DingleHarbour",2004,52.13924,-10.27732,NA,37
"IRL","DingleHarbour",2005,52.13924,-10.27732,NA,38
"IRL","DingleHarbour",2006,52.13924,-10.27732,NA,39
"IRL","DingleHarbour",2007,52.13924,-10.27732,NA,40
"IRL","DingleHarbour",2008,52.13924,-10.27732,NA,41
"IRL","DingleHarbour",2009,52.13924,-10.27732,NA,42
"IRL","DingleHarbour",2010,52.13924,-10.27732,NA,43
"IRL","DingleHarbour",2011,52.13924,-10.27732,NA,44
"IRL","DingleHarbour",2012,52.13924,-10.27732,NA,45
"IRL","DingleHarbour",2013,52.13924,-10.27732,NA,46
"IRL","DingleHarbour",2014,52.13924,-10.27732,NA,47
"IRL","DingleHarbour",2015,52.13924,-10.27732,NA,48
"IRL","DingleHarbour",2016,52.13924,-10.27732,NA,49
"IRL","DingleHarbour",2017,52.13924,-10.27732,0.599255764528864,50
"IRL","DingleHarbour",2018,52.13924,-10.27732,0.841640896580133,51
"IRL","DingleHarbour",2019,52.13924,-10.27732,0.504043593561149,52
"IRL","DingleHarbour",2020,52.13924,-10.27732,0.555657730488146,53
"IRL","DingleHarbour",2021,52.13924,-10.27732,0.767132852727642,54
"IRL","DingleHarbour",2022,52.13924,-10.27732,0.7186935272682,55
"IRL","DingleHarbour",2023,52.13924,-10.27732,0.635197949460641,56
"IRL","DingleHarbour",2024,52.13924,-10.27732,0.232072429941055,57
"IRL","DingleHarbour",2025,52.13924,-10.27732,NA,58
"IRL","DublinPort",1968,53.3457,-6.2217,NA,1
"IRL","DublinPort",1969,53.3457,-6.2217,NA,2
"IRL","DublinPort",1970,53.3457,-6.2217,NA,3
"IRL","DublinPort",1971,53.3457,-6.2217,NA,4
"IRL","DublinPort",1972,53.3457,-6.2217,NA,5
"IRL","DublinPort",1973,53.3457,-6.2217,NA,6
"IRL","DublinPort",1974,53.3457,-6.2217,NA,7
"IRL","DublinPort",1975,53.3457,-6.2217,NA,8
"IRL","DublinPort",1976,53.3457,-6.2217,NA,9
"IRL","DublinPort",1977,53.3457,-6.2217,NA,10
"IRL","DublinPort",1978,53.3457,-6.2217,NA,11
"IRL","DublinPort",1979,53.3457,-6.2217,NA,12
"IRL","DublinPort",1980,53.3457,-6.2217,NA,13
"IRL","DublinPort",1981,53.3457,-6.2217,NA,14
"IRL","DublinPort",1982,53.3457,-6.2217,NA,15
"IRL","DublinPort",1983,53.3457,-6.2217,NA,16
"IRL","DublinPort",1984,53.3457,-6.2217,NA,17
"IRL","DublinPort",1985,53.3457,-6.2217,NA,18
"IRL","DublinPort",1986,53.3457,-6.2217,NA,19
"IRL","DublinPort",1987,53.3457,-6.2217,NA,20
"IRL","DublinPort",1988,53.3457,-6.2217,NA,21
"IRL","DublinPort",1989,53.3457,-6.2217,NA,22
"IRL","DublinPort",1990,53.3457,-6.2217,NA,23
"IRL","DublinPort",1991,53.3457,-6.2217,NA,24
"IRL","DublinPort",1992,53.3457,-6.2217,NA,25
"IRL","DublinPort",1993,53.3457,-6.2217,NA,26
"IRL","DublinPort",1994,53.3457,-6.2217,NA,27
"IRL","DublinPort",1995,53.3457,-6.2217,NA,28
"IRL","DublinPort",1996,53.3457,-6.2217,NA,29
"IRL","DublinPort",1997,53.3457,-6.2217,NA,30
"IRL","DublinPort",1998,53.3457,-6.2217,NA,31
"IRL","DublinPort",1999,53.3457,-6.2217,NA,32
"IRL","DublinPort",2000,53.3457,-6.2217,NA,33
"IRL","DublinPort",2001,53.3457,-6.2217,NA,34
"IRL","DublinPort",2002,53.3457,-6.2217,NA,35
"IRL","DublinPort",2003,53.3457,-6.2217,NA,36
"IRL","DublinPort",2004,53.3457,-6.2217,NA,37
"IRL","DublinPort",2005,53.3457,-6.2217,NA,38
"IRL","DublinPort",2006,53.3457,-6.2217,NA,39
"IRL","DublinPort",2007,53.3457,-6.2217,0.498797238414203,40
"IRL","DublinPort",2008,53.3457,-6.2217,0.846691156417524,41
"IRL","DublinPort",2009,53.3457,-6.2217,1.07420284298087,42
"IRL","DublinPort",2010,53.3457,-6.2217,0.70280824387751,43
"IRL","DublinPort",2011,53.3457,-6.2217,0.888306717062483,44
"IRL","DublinPort",2012,53.3457,-6.2217,1.10363157129228,45
"IRL","DublinPort",2013,53.3457,-6.2217,0.871466032371433,46
"IRL","DublinPort",2014,53.3457,-6.2217,1.04603494386055,47
"IRL","DublinPort",2015,53.3457,-6.2217,0.850842566191882,48
"IRL","DublinPort",2016,53.3457,-6.2217,0.818160030665828,49
"IRL","DublinPort",2017,53.3457,-6.2217,0.821943160564892,50
"IRL","DublinPort",2018,53.3457,-6.2217,0.838591259402409,51
"IRL","DublinPort",2019,53.3457,-6.2217,0.576605517467962,52
"IRL","DublinPort",2020,53.3457,-6.2217,NA,53
"IRL","DublinPort",2021,53.3457,-6.2217,NA,54
"IRL","DublinPort",2022,53.3457,-6.2217,NA,55
"IRL","DublinPort",2023,53.3457,-6.2217,NA,56
"IRL","DublinPort",2024,53.3457,-6.2217,NA,57
"IRL","DublinPort",2025,53.3457,-6.2217,NA,58
"IRL","Dundalk",1968,54.008,-6.385,NA,1
"IRL","Dundalk",1969,54.008,-6.385,NA,2
"IRL","Dundalk",1970,54.008,-6.385,NA,3
"IRL","Dundalk",1971,54.008,-6.385,NA,4
